incentive_id,driver_id,incentive_type,offer_date,status,bonus_amount
7108,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-22T03:37:15.922372+00:00,completed,1.0
7109,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-23T14:08:08.922372+00:00,completed,1.0
7110,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-18T20:25:50.922372+00:00,completed,1.0
7111,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-24T18:28:03.922372+00:00,completed,1.0
7112,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-24T10:45:54.922372+00:00,completed,1.0
7113,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-30T20:17:16.922372+00:00,completed,1.0
7114,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-11-28T21:02:14.922372+00:00,completed,1.0
7115,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-31T22:40:29.922372+00:00,completed,1.0
7116,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2026-01-01T22:14:34.922372+00:00,completed,1.0
7117,2ad1cc39-51cd-4bec-98cd-8afe970e2255,EV_bonus,2025-12-04T16:01:50.922372+00:00,completed,1.0
7118,05746c47-a373-45c1-b4fa-9606fcbb9a75,Quest,2025-12-27T01:50:37.922372+00:00,completed,92.12
7119,05746c47-a373-45c1-b4fa-9606fcbb9a75,Quest,2026-01-02T08:45:38.922372+00:00,offered,0.0
7120,05746c47-a373-45c1-b4fa-9606fcbb9a75,Quest,2025-12-16T19:05:27.922372+00:00,offered,0.0
7121,05746c47-a373-45c1-b4fa-9606fcbb9a75,Quest,2025-12-15T11:54:01.922372+00:00,offered,0.0
7122,05746c47-a373-45c1-b4fa-9606fcbb9a75,Quest,2025-12-16T02:29:39.922372+00:00,offered,0.0
7123,05746c47-a373-45c1-b4fa-9606fcbb9a75,Quest,2025-12-27T12:33:59.922372+00:00,offered,0.0
7124,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-11-22T04:30:51.922372+00:00,completed,145.76
7125,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-25T13:19:58.922372+00:00,offered,0.0
7126,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2026-01-01T02:14:33.922372+00:00,offered,0.0
7127,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-25T04:11:59.922372+00:00,offered,0.0
7128,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-11-27T03:33:24.922372+00:00,offered,0.0
7129,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-06T19:56:44.922372+00:00,offered,0.0
7130,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-27T10:19:17.922372+00:00,offered,0.0
7131,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-26T16:04:51.922372+00:00,offered,0.0
7132,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2026-01-01T12:47:07.922372+00:00,offered,0.0
7133,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-11-26T23:18:02.922372+00:00,offered,0.0
7134,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-28T00:07:38.922372+00:00,offered,0.0
7135,44138c34-caa1-44e2-9ab3-c6d0457a073f,Quest,2025-12-19T16:01:15.922372+00:00,offered,0.0
7136,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-04T10:48:31.922372+00:00,completed,398.53
7137,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2026-01-04T01:43:45.922372+00:00,completed,398.53
7138,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-30T11:47:47.922372+00:00,completed,398.53
7139,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-02T11:59:04.922372+00:00,completed,398.53
7140,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-06T18:57:45.922372+00:00,completed,398.53
7141,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2026-01-03T22:56:00.922372+00:00,completed,398.53
7142,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-19T05:20:27.922372+00:00,completed,398.53
7143,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-10T09:03:03.922372+00:00,completed,398.53
7144,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-27T21:27:54.922372+00:00,completed,398.53
7145,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-27T23:53:55.922372+00:00,completed,398.53
7146,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-10T16:06:36.922372+00:00,completed,398.53
7147,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-14T20:01:08.922372+00:00,completed,398.53
7148,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-09T11:21:32.922372+00:00,completed,398.53
7149,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-17T04:25:10.922372+00:00,completed,398.53
7150,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-30T02:49:58.922372+00:00,completed,398.53
7151,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-25T16:13:54.922372+00:00,completed,398.53
7152,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-01T05:04:43.922372+00:00,completed,398.53
7153,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2026-01-03T17:27:42.922372+00:00,completed,398.53
7154,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-15T11:09:23.922372+00:00,completed,398.53
7155,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-24T05:01:44.922372+00:00,completed,398.53
7156,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2026-01-01T21:43:23.922372+00:00,completed,398.53
7157,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-15T07:42:46.922372+00:00,offered,0.0
7158,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-09T02:46:01.922372+00:00,offered,0.0
7159,0a056d6b-cc35-48b7-b978-3499c0e9f984,Quest,2025-12-07T16:26:57.922372+00:00,offered,0.0
7160,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-21T08:28:42.922372+00:00,completed,1.0
7161,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-18T09:52:17.922372+00:00,completed,1.0
7162,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-25T19:59:43.922372+00:00,completed,1.0
7163,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-05T20:11:34.922372+00:00,completed,1.0
7164,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-11T23:13:12.922372+00:00,completed,1.0
7165,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-15T10:30:02.922372+00:00,completed,1.0
7166,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-25T07:59:47.922372+00:00,completed,1.0
7167,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-18T21:37:33.922372+00:00,completed,1.0
7168,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-03T16:05:39.922372+00:00,completed,1.0
7169,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-13T15:36:44.922372+00:00,completed,1.0
7170,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-09T12:08:54.922372+00:00,completed,1.0
7171,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-31T04:45:10.922372+00:00,completed,1.0
7172,0a056d6b-cc35-48b7-b978-3499c0e9f984,EV_bonus,2025-12-31T23:46:49.922372+00:00,completed,1.0
7173,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-16T14:37:47.922372+00:00,completed,347.81
7174,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-11-16T12:42:04.922372+00:00,completed,347.81
7175,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-18T07:00:13.922372+00:00,completed,347.81
7176,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-04T15:20:52.922372+00:00,completed,347.81
7177,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-22T09:36:20.922372+00:00,completed,347.81
7178,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-31T04:50:06.922372+00:00,completed,347.81
7179,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-25T22:55:47.922372+00:00,completed,347.81
7180,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-09-18T12:39:55.922372+00:00,completed,347.81
7181,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-25T00:43:04.922372+00:00,completed,347.81
7182,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-04T10:27:55.922372+00:00,completed,347.81
7183,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-29T02:45:55.922372+00:00,completed,347.81
7184,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-11-16T17:15:16.922372+00:00,completed,347.81
7185,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-05T22:08:53.922372+00:00,completed,347.81
7186,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-27T03:31:43.922372+00:00,completed,347.81
7187,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-26T04:47:56.922372+00:00,completed,347.81
7188,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-09-28T14:33:02.922372+00:00,completed,347.81
7189,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-28T10:53:02.922372+00:00,completed,347.81
7190,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-11-05T13:21:11.922372+00:00,completed,347.81
7191,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-10-25T22:48:02.922372+00:00,completed,347.81
7192,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-11-10T13:08:23.922372+00:00,completed,347.81
7193,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-09-17T05:17:47.922372+00:00,completed,347.81
7194,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-09-15T02:02:14.922372+00:00,completed,347.81
7195,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-09-25T14:39:07.922372+00:00,completed,347.81
7196,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-11-26T15:17:02.922372+00:00,completed,347.81
7197,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-11T12:52:33.922372+00:00,completed,347.81
7198,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-23T05:05:12.922372+00:00,completed,347.81
7199,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-09-26T00:59:29.922372+00:00,completed,347.81
7200,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-11-15T16:39:51.922372+00:00,offered,0.0
7201,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2026-01-04T21:33:33.922372+00:00,offered,0.0
7202,4911ce52-9877-4ad6-8c4f-c8b578edfb13,Quest,2025-12-01T16:40:20.922372+00:00,offered,0.0
7203,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-11-14T07:57:07.922372+00:00,completed,1.0
7204,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-11-09T09:40:48.922372+00:00,completed,1.0
7205,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-12-20T08:37:00.922372+00:00,completed,1.0
7206,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-11-22T20:18:03.922372+00:00,completed,1.0
7207,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-11-09T21:32:01.922372+00:00,completed,1.0
7208,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-10-25T02:18:38.922372+00:00,completed,1.0
7209,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-11-16T20:46:01.922372+00:00,completed,1.0
7210,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-10-19T01:17:37.922372+00:00,completed,1.0
7211,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-09-18T16:45:24.922372+00:00,completed,1.0
7212,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-12-23T13:46:47.922372+00:00,completed,1.0
7213,4911ce52-9877-4ad6-8c4f-c8b578edfb13,EV_bonus,2025-09-21T16:32:16.922372+00:00,completed,1.0
7214,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-27T08:13:47.922372+00:00,completed,132.17
7215,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-26T09:01:39.922372+00:00,completed,132.17
7216,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-03T21:59:18.922372+00:00,completed,132.17
7217,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-04T16:07:42.922372+00:00,completed,132.17
7218,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-25T10:08:28.922372+00:00,completed,132.17
7219,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-20T06:14:40.922372+00:00,completed,132.17
7220,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-11T07:47:20.922372+00:00,completed,132.17
7221,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2026-01-02T02:46:43.922372+00:00,completed,132.17
7222,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-21T22:38:04.922372+00:00,completed,132.17
7223,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-09T09:53:14.922372+00:00,completed,132.17
7224,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-14T19:19:25.922372+00:00,completed,132.17
7225,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-09T20:20:40.922372+00:00,completed,132.17
7226,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-20T07:06:57.922372+00:00,completed,132.17
7227,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-03T02:25:27.922372+00:00,completed,132.17
7228,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-04T05:52:59.922372+00:00,completed,132.17
7229,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-01T14:40:08.922372+00:00,completed,132.17
7230,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-29T13:28:06.922372+00:00,offered,0.0
7231,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-24T07:42:16.922372+00:00,offered,0.0
7232,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-04T04:18:24.922372+00:00,offered,0.0
7233,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-10-27T18:27:55.922372+00:00,offered,0.0
7234,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-12-27T10:35:35.922372+00:00,offered,0.0
7235,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-11-18T01:18:15.922372+00:00,offered,0.0
7236,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-10-30T05:51:02.922372+00:00,offered,0.0
7237,1e24b8fc-d135-4fec-9a8d-2b4026c3d0be,Quest,2025-10-30T12:44:03.922372+00:00,offered,0.0
7238,463b6d6f-a73d-4233-8860-164cfeebd5ce,Quest,2025-12-30T07:36:41.922372+00:00,offered,0.0
7239,463b6d6f-a73d-4233-8860-164cfeebd5ce,Quest,2026-01-03T14:13:16.922372+00:00,offered,0.0
7240,463b6d6f-a73d-4233-8860-164cfeebd5ce,Quest,2025-12-21T04:24:43.922372+00:00,offered,0.0
7241,463b6d6f-a73d-4233-8860-164cfeebd5ce,Quest,2025-12-24T20:12:46.922372+00:00,offered,0.0
7242,463b6d6f-a73d-4233-8860-164cfeebd5ce,Quest,2025-12-19T13:58:59.922372+00:00,offered,0.0
7243,463b6d6f-a73d-4233-8860-164cfeebd5ce,Quest,2025-12-18T04:13:36.922372+00:00,offered,0.0
7244,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-11-02T15:06:12.922372+00:00,completed,85.41
7245,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-10-30T22:17:56.922372+00:00,offered,0.0
7246,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-10-14T06:18:50.922372+00:00,offered,0.0
7247,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-12-23T13:34:05.922372+00:00,offered,0.0
7248,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-11-06T04:27:21.922372+00:00,offered,0.0
7249,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-12-10T03:42:39.922372+00:00,offered,0.0
7250,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-12-21T20:54:54.922372+00:00,offered,0.0
7251,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-11-29T08:30:21.922372+00:00,offered,0.0
7252,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-12-16T00:29:28.922372+00:00,offered,0.0
7253,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-11-28T00:12:16.922372+00:00,offered,0.0
7254,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-10-02T21:57:53.922372+00:00,offered,0.0
7255,d900d391-fbd8-40d1-b1cc-2c8f9a7e5a67,Quest,2025-10-04T13:11:55.922372+00:00,offered,0.0
7256,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-08T21:27:58.922372+00:00,completed,406.75
7257,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-24T11:58:11.922372+00:00,completed,406.75
7258,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-10T18:47:33.922372+00:00,completed,406.75
7259,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2026-01-03T00:18:55.922372+00:00,completed,406.75
7260,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-11T19:29:22.922372+00:00,completed,406.75
7261,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-12T12:28:46.922372+00:00,completed,406.75
7262,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-25T18:06:29.922372+00:00,completed,406.75
7263,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-11T23:58:59.922372+00:00,completed,406.75
7264,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-10T21:53:43.922372+00:00,completed,406.75
7265,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-14T17:07:54.922372+00:00,completed,406.75
7266,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2026-01-01T08:27:34.922372+00:00,completed,406.75
7267,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-30T19:36:45.922372+00:00,completed,406.75
7268,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-10T06:43:34.922372+00:00,completed,406.75
7269,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-11-30T16:53:56.922372+00:00,completed,406.75
7270,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-08T04:05:10.922372+00:00,completed,406.75
7271,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2026-01-04T19:38:20.922372+00:00,completed,406.75
7272,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-22T05:49:20.922372+00:00,completed,406.75
7273,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-11-28T20:48:10.922372+00:00,completed,406.75
7274,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-21T11:07:22.922372+00:00,completed,406.75
7275,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-13T13:21:55.922372+00:00,completed,406.75
7276,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-17T09:00:58.922372+00:00,completed,406.75
7277,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-24T22:31:30.922372+00:00,offered,0.0
7278,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2026-01-03T21:57:41.922372+00:00,offered,0.0
7279,4bbfc087-faf4-48cb-a3e5-4807b805650f,Quest,2025-12-30T17:26:27.922372+00:00,offered,0.0
7280,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-26T10:20:41.922372+00:00,completed,1.0
7281,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-11T16:55:44.922372+00:00,completed,1.0
7282,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-12T17:09:27.922372+00:00,completed,1.0
7283,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-29T16:46:13.922372+00:00,completed,1.0
7284,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-11T11:03:55.922372+00:00,completed,1.0
7285,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-09T16:42:10.922372+00:00,completed,1.0
7286,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2026-01-01T08:17:59.922372+00:00,completed,1.0
7287,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2026-01-03T13:36:34.922372+00:00,completed,1.0
7288,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-30T19:03:08.922372+00:00,completed,1.0
7289,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-02T12:02:30.922372+00:00,completed,1.0
7290,4bbfc087-faf4-48cb-a3e5-4807b805650f,EV_bonus,2025-12-20T11:13:47.922372+00:00,completed,1.0
7291,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-11-14T22:54:49.922372+00:00,completed,328.15
7292,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-20T10:08:59.922372+00:00,completed,328.15
7293,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-17T21:37:23.922372+00:00,completed,328.15
7294,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-04T23:14:31.922372+00:00,completed,328.15
7295,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-06T04:53:23.922372+00:00,completed,328.15
7296,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-11-17T18:16:04.922372+00:00,completed,328.15
7297,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-04T04:59:42.922372+00:00,completed,328.15
7298,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-26T04:58:02.922372+00:00,completed,328.15
7299,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-02T00:53:43.922372+00:00,completed,328.15
7300,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-13T22:03:39.922372+00:00,completed,328.15
7301,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-04T22:03:48.922372+00:00,completed,328.15
7302,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-11-13T02:09:26.922372+00:00,completed,328.15
7303,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-28T05:22:27.922372+00:00,completed,328.15
7304,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2026-01-03T00:30:03.922372+00:00,completed,328.15
7305,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-11-28T21:47:45.922372+00:00,completed,328.15
7306,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-07T15:22:12.922372+00:00,completed,328.15
7307,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-11-25T07:26:19.922372+00:00,completed,328.15
7308,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-14T04:29:10.922372+00:00,completed,328.15
7309,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2026-01-01T08:31:40.922372+00:00,completed,328.15
7310,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-11-19T06:48:33.922372+00:00,completed,328.15
7311,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-10T18:13:34.922372+00:00,completed,328.15
7312,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-24T22:17:04.922372+00:00,completed,328.15
7313,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-09-30T21:13:26.922372+00:00,completed,328.15
7314,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-05T19:17:21.922372+00:00,completed,328.15
7315,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-22T17:57:08.922372+00:00,completed,328.15
7316,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-10T04:54:07.922372+00:00,completed,328.15
7317,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-12-20T11:28:16.922372+00:00,completed,328.15
7318,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-12T10:12:51.922372+00:00,offered,0.0
7319,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-18T16:52:41.922372+00:00,offered,0.0
7320,040a865b-42db-435a-9ec0-3c37450443ce,Quest,2025-10-10T08:08:46.922372+00:00,offered,0.0
7321,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-12-02T17:42:40.922372+00:00,completed,1.0
7322,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-10-06T16:59:07.922372+00:00,completed,1.0
7323,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-11-18T13:26:17.922372+00:00,completed,1.0
7324,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-11-14T11:57:26.922372+00:00,completed,1.0
7325,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-10-28T05:57:42.922372+00:00,completed,1.0
7326,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-10-31T06:00:33.922372+00:00,completed,1.0
7327,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-10-18T07:17:23.922372+00:00,completed,1.0
7328,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-12-24T23:18:08.922372+00:00,completed,1.0
7329,040a865b-42db-435a-9ec0-3c37450443ce,EV_bonus,2025-12-14T01:38:17.922372+00:00,completed,1.0
7330,ee7730e0-503a-42a3-a50f-d624100e02be,Quest,2025-12-25T04:02:56.922372+00:00,offered,0.0
7331,ee7730e0-503a-42a3-a50f-d624100e02be,Quest,2025-12-11T05:34:00.922372+00:00,offered,0.0
7332,ee7730e0-503a-42a3-a50f-d624100e02be,Quest,2025-12-20T14:27:58.922372+00:00,offered,0.0
